customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage,Recommended_Campaign,Retention_Campaign
e6eb191ddc04af07531ff36d2caca1ff,79.99,27.6,72.4,Inactive Customer,Win-Back Campaign,14.1,19.5,72.4,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6eb6cfd376785a831c39d868572d0e4,105.0,26.75,73.25,Inactive Customer,Win-Back Campaign,13.77,18.96,73.25,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6f076b92affb56abb5b7d8cc8011b20,89.9,22.64,77.36,Inactive Customer,Win-Back Campaign,11.65,16.05,77.36,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6f10d37b6e31dc71fc68263c9a0ef0d,104.0,27.58,72.42,Inactive Customer,Win-Back Campaign,14.18,19.54,72.42,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6f14cc50b766632514e291ea5588d04,0.0,21.84,78.16,Inactive Customer,Win-Back Campaign,10.92,15.29,78.16,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6f1cccd4050b4ebccc3e5dc9b5993f0,0.0,18.42,81.58,At Risk Customer,Urgent Retention Campaign,9.21,12.89,81.58,Churn Risk Stage,Retention Campaign,Special Discount Offer
e6f2e772fd1fc899d50419629a6281b5,45.9,14.82,85.18,At Risk Customer,Urgent Retention Campaign,7.58,10.48,85.18,Churn Risk Stage,Retention Campaign,Special Discount Offer
e6f39e0cd63b91fbae9cbb24ec7abb70,79.0,22.53,77.47,Inactive Customer,Win-Back Campaign,11.56,15.95,77.47,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6f4ccdfdd34aa2850acb57493722115,0.0,21.06,78.94,Inactive Customer,Win-Back Campaign,10.53,14.74,78.94,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6f55aa8c9c52345d6efea82198d67d9,119.9,16.79,83.21,At Risk Customer,Urgent Retention Campaign,8.84,12.02,83.21,Churn Risk Stage,Retention Campaign,Special Discount Offer
e6f6acc2074b58f269526302f3926428,239.9,20.8,79.2,VIP Customer,VIP Loyalty Benefits,11.29,15.09,79.2,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e6fa41583d01bbb9ca431231806205a6,0.0,13.14,86.86,At Risk Customer,Urgent Retention Campaign,6.57,9.2,86.86,Churn Risk Stage,Retention Campaign,Special Discount Offer
e6faa90fd09ae3fd3e71a68ef6efe50a,65.9,20.49,79.51,Inactive Customer,Win-Back Campaign,10.49,14.49,79.51,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6fae271fd4393679d8ae159b0c5e04a,0.0,24.37,75.63,Inactive Customer,Win-Back Campaign,12.18,17.06,75.63,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e6fe4e68f737378b0b1cd2a30e5451b8,0.0,17.49,82.51,At Risk Customer,Urgent Retention Campaign,8.74,12.24,82.51,Churn Risk Stage,Retention Campaign,Special Discount Offer
e702e8b7b2a4233b4a1c21f457a1030e,253.98,13.57,86.43,VIP Customer,VIP Loyalty Benefits,7.73,10.07,86.43,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e7039843c54c69530bbf70d926baaab6,179.99,19.36,80.64,VIP Customer,VIP Loyalty Benefits,10.35,13.95,80.64,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e704ea7154e17351a2c0741fefca42ee,115.0,22.94,77.06,Inactive Customer,Win-Back Campaign,11.9,16.32,77.06,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7074f297dd4e0a17f2cc685a0b55ce5,209.99,27.94,72.06,VIP Customer,VIP Loyalty Benefits,14.75,20.03,72.06,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e707dc75cda76b17ee5585ded1d2eb5e,322.0,29.61,70.39,VIP Customer,VIP Loyalty Benefits,16.0,21.44,70.39,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e70860197c087e03faa63e22638b5bac,89.99,8.36,91.64,At Risk Customer,Urgent Retention Campaign,4.51,6.05,91.64,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7089f1d2d8ddaad71c9d89fa578d7fa,155.0,29.05,70.95,VIP Customer,VIP Loyalty Benefits,15.1,20.68,70.95,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e708cafdb9cd744490005464ffb1ea63,49.0,25.38,74.62,Inactive Customer,Win-Back Campaign,12.87,17.87,74.62,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e70cfd5252e2fe28de830bdc062a4597,149.9,15.38,84.62,VIP Customer,VIP Loyalty Benefits,8.25,11.1,84.62,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e70fe8964603488d933fcf4fcf3aadfa,24.99,27.72,72.28,Inactive Customer,Win-Back Campaign,13.95,19.46,72.28,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e71171eeade6817934b029b90aa075a1,27.8,10.34,89.66,At Risk Customer,Urgent Retention Campaign,5.27,7.3,89.66,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7122d936e3c5028c45df3228671cda9,114.94,24.08,75.92,Inactive Customer,Win-Back Campaign,12.47,17.11,75.92,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e714d40688a59541fc69ff115611aa37,42.0,24.54,75.46,Inactive Customer,Win-Back Campaign,12.43,17.27,75.46,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e71621a6618c9176b4907f3ef0644e2d,29.98,26.54,73.46,Inactive Customer,Win-Back Campaign,13.38,18.64,73.46,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7173600ee0072bfbe47fbe32d301888,37.9,29.08,70.92,Inactive Customer,Win-Back Campaign,14.68,20.44,70.92,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7186ccfd4b94f9bec13a341d33b79d3,59.9,15.15,84.85,At Risk Customer,Urgent Retention Campaign,7.8,10.74,84.85,Churn Risk Stage,Retention Campaign,Special Discount Offer
e719553726c32083e14d368222557f1b,0.0,23.03,76.97,Inactive Customer,Win-Back Campaign,11.52,16.12,76.97,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e71a124dadcd2ee1047f04847fc58bda,0.0,24.42,75.58,Inactive Customer,Win-Back Campaign,12.21,17.09,75.58,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e71c353d45bb47cba391cfa57f8306a0,0.0,10.71,89.29,At Risk Customer,Urgent Retention Campaign,5.36,7.5,89.29,Churn Risk Stage,Retention Campaign,Special Discount Offer
e71fa25e24cb44e39327fdc301c41a50,42.84,17.4,82.6,At Risk Customer,Urgent Retention Campaign,8.86,12.28,82.6,Churn Risk Stage,Retention Campaign,Special Discount Offer
e72349ea9d80575588369384df6f8250,0.0,8.64,91.36,At Risk Customer,Urgent Retention Campaign,4.32,6.05,91.36,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7241999f1484f79f91f466ea352ac58,279.9,9.26,90.74,VIP Customer,VIP Loyalty Benefits,5.67,7.11,90.74,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e724a8be5b7ecea71e80b27541edf7d1,2239.8,29.05,70.95,VIP Customer,VIP Loyalty Benefits,22.86,25.34,70.95,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e7251a1cbeb7ba8093c9b1593005ca90,1162.0,22.63,77.37,VIP Customer,VIP Loyalty Benefits,15.64,18.44,77.37,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e725bc81f23cb13cbe705fdbcf49f581,0.0,18.73,81.27,At Risk Customer,Urgent Retention Campaign,9.36,13.11,81.27,Churn Risk Stage,Retention Campaign,Special Discount Offer
e72bbc364013bd2f23ace1b4e3c43be6,119.1,21.55,78.45,Inactive Customer,Win-Back Campaign,11.22,15.35,78.45,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e72c31d513b0da68b1ea23dd4375257b,0.0,23.18,76.82,Inactive Customer,Win-Back Campaign,11.59,16.23,76.82,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e72c54ba06b40cea8b3099c6662ef3eb,55.5,12.35,87.65,At Risk Customer,Urgent Retention Campaign,6.38,8.77,87.65,Churn Risk Stage,Retention Campaign,Special Discount Offer
e72c6b15cf8eeca01a5874dedbdec41c,139.0,23.54,76.46,VIP Customer,VIP Loyalty Benefits,12.29,16.79,76.46,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e72ed956534642d2d41d7b90dd18f378,119.8,29.36,70.64,Inactive Customer,Win-Back Campaign,15.13,20.82,70.64,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e72f0128ead8af7394aa5fb50f2639ee,388.9,26.81,73.19,VIP Customer,VIP Loyalty Benefits,14.85,19.63,73.19,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e730a3d2988d5b459898cffac6097b9b,516.0,23.43,76.57,VIP Customer,VIP Loyalty Benefits,13.63,17.55,76.57,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e732b096aef595c36483a20cb2c0464f,39.9,29.76,70.24,Inactive Customer,Win-Back Campaign,15.03,20.92,70.24,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e733a2629b5e8c98bc57ee6e1770ba2b,34.9,23.03,76.97,Inactive Customer,Win-Back Campaign,11.64,16.2,76.97,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e735e37cd61b2377a46242f4f9a356d3,56.0,27.15,72.85,Inactive Customer,Win-Back Campaign,13.78,19.13,72.85,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e736c636c1725a9a0d79825a5182d14a,259.9,23.47,76.53,VIP Customer,VIP Loyalty Benefits,12.7,17.01,76.53,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e739f788d66a38850e09ff9f3bcbea67,99.9,23.33,76.67,Inactive Customer,Win-Back Campaign,12.04,16.56,76.67,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e73ccd01efa72e05476abdfa25f36208,0.0,23.08,76.92,Inactive Customer,Win-Back Campaign,11.54,16.16,76.92,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e73e97b69887ff2806910c7f9afeb471,624.7,26.23,73.77,VIP Customer,VIP Loyalty Benefits,15.44,19.76,73.77,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e7407980bf801dc440dfba1d36dc6ff9,67.0,21.06,78.94,Inactive Customer,Win-Back Campaign,10.78,14.89,78.94,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e741604c468509cab635806118e2a80f,250.0,26.09,73.91,VIP Customer,VIP Loyalty Benefits,13.98,18.82,73.91,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e741b729bd2bca88658390c69c432954,0.0,23.08,76.92,Inactive Customer,Win-Back Campaign,11.54,16.16,76.92,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7421fd9e84363b840f3ef9d6e879b4e,50.0,22.12,77.88,Inactive Customer,Win-Back Campaign,11.25,15.6,77.88,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e742cc1fa9947cbc217a8bc7327d68f9,0.0,28.51,71.49,Inactive Customer,Win-Back Campaign,14.26,19.96,71.49,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7445ffa291c70f6e4e68379acc9ee7a,49.0,23.1,76.9,Inactive Customer,Win-Back Campaign,11.73,16.28,76.9,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7468e276500e0e19d73bde2b165c476,29.5,25.97,74.03,Inactive Customer,Win-Back Campaign,13.09,18.24,74.03,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e746ffe09133375bd7a8cd10ddd7c89a,0.0,29.96,70.04,Inactive Customer,Win-Back Campaign,14.98,20.97,70.04,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e74798a6dc456b7adad5ca54412e54ea,669.0,14.66,85.34,VIP Customer,VIP Loyalty Benefits,9.82,11.76,85.34,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e74a66b4b4bed8696026a6c260485b7a,0.0,21.58,78.42,Inactive Customer,Win-Back Campaign,10.79,15.11,78.42,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e74f0beabd33b4d1e84e1449acd113f4,69.9,17.49,82.51,At Risk Customer,Urgent Retention Campaign,9.01,12.4,82.51,Churn Risk Stage,Retention Campaign,Special Discount Offer
e74fc8f58aa86705361306701351d1c4,107.0,25.67,74.33,Inactive Customer,Win-Back Campaign,13.23,18.21,74.33,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7529238e35b2c234eb1637aa61817ab,0.0,10.56,89.44,At Risk Customer,Urgent Retention Campaign,5.28,7.39,89.44,Churn Risk Stage,Retention Campaign,Special Discount Offer
e75299e7341399b1d5f990c7d13b2773,0.0,23.08,76.92,Inactive Customer,Win-Back Campaign,11.54,16.16,76.92,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e752cbd4b0fd0f52ceec3b4cf56cc34b,30.0,7.44,92.56,At Risk Customer,Urgent Retention Campaign,3.83,5.27,92.56,Churn Risk Stage,Retention Campaign,Special Discount Offer
e75338700ec94ad6e634ee7fe05a14b4,119.98,28.48,71.52,Inactive Customer,Win-Back Campaign,14.69,20.21,71.52,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e754668f3f7a5d516e15a2ce78c42097,48.9,19.37,80.63,At Risk Customer,Urgent Retention Campaign,9.87,13.67,80.63,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7560e7a172db1599dfcc1ab7e80cfeb,65.98,23.28,76.72,Inactive Customer,Win-Back Campaign,11.89,16.45,76.72,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e756cdd02a6ab43099ab462fa2c82905,0.0,28.1,71.9,Inactive Customer,Win-Back Campaign,14.05,19.67,71.9,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e75759502bead797744232e0ced3c0d4,29.9,16.19,83.81,At Risk Customer,Urgent Retention Campaign,8.21,11.4,83.81,Churn Risk Stage,Retention Campaign,Special Discount Offer
e759782c6b98d881f565bea831a8948e,240.0,28.46,71.54,VIP Customer,VIP Loyalty Benefits,15.12,20.46,71.54,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e75b674201686156be971ec3bbf34b56,43.99,18.69,81.31,At Risk Customer,Urgent Retention Campaign,9.51,13.18,81.31,Churn Risk Stage,Retention Campaign,Special Discount Offer
e75b9df782b21f27d61449864774108b,179.7,1.82,98.18,VIP Customer,VIP Loyalty Benefits,1.58,1.68,98.18,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e75ed76f494fbab8e9383b40c1a75d6a,179.7,28.94,71.06,VIP Customer,VIP Loyalty Benefits,15.14,20.66,71.06,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e75ef15643b054b600909c9eeb5a8fde,145.49,24.33,75.67,VIP Customer,VIP Loyalty Benefits,12.71,17.36,75.67,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e75fd09539dff5c7c80a12781404ffea,27.65,18.1,81.9,At Risk Customer,Urgent Retention Campaign,9.15,12.73,81.9,Churn Risk Stage,Retention Campaign,Special Discount Offer
e760917999c097b45bc34b3de8efdb8f,115.44,26.62,73.38,Inactive Customer,Win-Back Campaign,13.74,18.89,73.38,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e76177739dd6bbcb7a6612f4beeffadd,40.0,29.4,70.6,Inactive Customer,Win-Back Campaign,14.85,20.67,70.6,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e762d00d11cc772cd262776f9df83485,59.9,10.44,89.56,At Risk Customer,Urgent Retention Campaign,5.44,7.44,89.56,Churn Risk Stage,Retention Campaign,Special Discount Offer
e764320fcdd6abaf4e20e88f024610f5,64.99,12.98,87.02,At Risk Customer,Urgent Retention Campaign,6.73,9.23,87.02,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7647b89106d66c778cc87ff7632fbfb,209.99,16.04,83.96,VIP Customer,VIP Loyalty Benefits,8.8,11.7,83.96,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e765ef66654cfd874784b36c7d0040a2,49.0,22.22,77.78,Inactive Customer,Win-Back Campaign,11.29,15.66,77.78,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e76b5511af55ea57be641fac4b41c329,49.0,17.66,82.34,At Risk Customer,Urgent Retention Campaign,9.01,12.47,82.34,Churn Risk Stage,Retention Campaign,Special Discount Offer
e76bcd285f8ef4f3ad98938cb7d266b4,0.0,27.94,72.06,Inactive Customer,Win-Back Campaign,13.97,19.56,72.06,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e76c6b66892fdab38f6bafcd081e034e,72.0,14.7,85.3,At Risk Customer,Urgent Retention Campaign,7.62,10.45,85.3,Churn Risk Stage,Retention Campaign,Special Discount Offer
e76dce3e2b48ad134d59d6d773f27c24,39.99,28.0,72.0,Inactive Customer,Win-Back Campaign,14.15,19.69,72.0,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e76e4da64a75aac84bd07e06fb156271,49.0,16.68,83.32,At Risk Customer,Urgent Retention Campaign,8.52,11.78,83.32,Churn Risk Stage,Retention Campaign,Special Discount Offer
e76f5c3699e402d57852989386ab1cc4,49.0,29.15,70.85,Inactive Customer,Win-Back Campaign,14.76,20.52,70.85,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e770900b7b855ab3499928cce863eb34,0.0,10.76,89.24,At Risk Customer,Urgent Retention Campaign,5.38,7.53,89.24,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7731d1a79fb1d9a03364cceedcf07c0,0.0,12.32,87.68,At Risk Customer,Urgent Retention Campaign,6.16,8.62,87.68,Churn Risk Stage,Retention Campaign,Special Discount Offer
e773a42bacfb194f0f480d9e52d0f688,89.9,15.24,84.76,At Risk Customer,Urgent Retention Campaign,7.95,10.87,84.76,Churn Risk Stage,Retention Campaign,Special Discount Offer
e77535f614df4b48210f6288f8cea161,219.99,16.06,83.94,VIP Customer,VIP Loyalty Benefits,8.85,11.73,83.94,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e775b16ae9ab052b428b08919c54f623,179.0,28.88,71.12,VIP Customer,VIP Loyalty Benefits,15.11,20.62,71.12,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e77723abebdc6d6b95814047f75c2aab,290.0,24.65,75.35,VIP Customer,VIP Loyalty Benefits,13.4,17.9,75.35,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e7775fe4dd09fa9853f6869ea2e4a047,45.9,20.46,79.54,Inactive Customer,Win-Back Campaign,10.4,14.42,79.54,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e7799fa3c474f0ecaea9a6d03b60b959,99.9,27.06,72.94,Inactive Customer,Win-Back Campaign,13.9,19.16,72.94,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e779db0c222c66daea0527e24c4a05e1,432.25,23.46,76.54,VIP Customer,VIP Loyalty Benefits,13.34,17.39,76.54,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e77a78b96c9da121bbe7d7e6165c9a41,58.9,27.77,72.23,Inactive Customer,Win-Back Campaign,14.1,19.57,72.23,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e77b6fbb0e90fcbc1eb3b91829ad99f7,0.0,25.72,74.28,Inactive Customer,Win-Back Campaign,12.86,18.0,74.28,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e77dc6d35eca2c309c97739d49994220,759.96,2.84,97.16,VIP Customer,VIP Loyalty Benefits,4.25,3.69,97.16,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e77e0fcb06b07a1f448569c27fc6675d,56.99,14.37,85.63,At Risk Customer,Urgent Retention Campaign,7.4,10.19,85.63,Churn Risk Stage,Retention Campaign,Special Discount Offer
e77efb6522986a5e862a54dd91251bb3,89.0,14.83,85.17,At Risk Customer,Urgent Retention Campaign,7.75,10.58,85.17,Churn Risk Stage,Retention Campaign,Special Discount Offer
e77f7054adbaaf2a2c70c13752ace48f,40.6,29.5,70.5,Inactive Customer,Win-Back Campaign,14.9,20.74,70.5,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e77f97a4b49c999460c0e213e298f944,145.0,19.57,80.43,VIP Customer,VIP Loyalty Benefits,10.32,14.02,80.43,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e780f220ae4ea7c90dfb37f103e41950,34.99,20.23,79.77,Inactive Customer,Win-Back Campaign,10.25,14.24,79.77,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e781047b6e41434da39c622e1c7f3851,55.0,23.63,76.37,Inactive Customer,Win-Back Campaign,12.02,16.66,76.37,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e78187213bc8a0ac295b98485bbe9441,129.8,24.15,75.85,Inactive Customer,Win-Back Campaign,12.56,17.2,75.85,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e781fdcc107d13d865fc7698711cc572,29.99,21.47,78.53,Inactive Customer,Win-Back Campaign,10.85,15.1,78.53,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e782fbe76400acda68fd7dc6757586e5,89.99,19.8,80.2,At Risk Customer,Urgent Retention Campaign,10.23,14.06,80.2,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7834c7e017fb854ac65189a66c33132,487.0,10.66,89.34,VIP Customer,VIP Loyalty Benefits,7.14,8.55,89.34,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e7878eb340012177f89810e8855f3019,0.0,23.49,76.51,Inactive Customer,Win-Back Campaign,11.74,16.44,76.51,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e78838df9c44e102b6ac84cc5eea7d5c,24.9,8.11,91.89,At Risk Customer,Urgent Retention Campaign,4.15,5.73,91.89,Churn Risk Stage,Retention Campaign,Special Discount Offer
e7897290aea0805ab175017e3f60c3e7,29.9,20.17,79.83,Inactive Customer,Win-Back Campaign,10.2,14.19,79.83,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e78c7d74e386f46e9c5a0ea2821873ea,52.5,28.02,71.98,Inactive Customer,Win-Back Campaign,14.21,19.73,71.98,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e78ccc556d0b10e17e4e8337505dbce4,0.0,14.85,85.15,At Risk Customer,Urgent Retention Campaign,7.42,10.39,85.15,Churn Risk Stage,Retention Campaign,Special Discount Offer
e78cdc9100df07258fe69fab38a8cef4,26.4,12.67,87.33,At Risk Customer,Urgent Retention Campaign,6.43,8.93,87.33,Churn Risk Stage,Retention Campaign,Special Discount Offer
e78dbce12ce0dcc3c8887df21955ca72,0.0,8.69,91.31,At Risk Customer,Urgent Retention Campaign,4.34,6.08,91.31,Churn Risk Stage,Retention Campaign,Special Discount Offer
e78fe125c58587fde827b7249291d520,86.0,29.21,70.79,Inactive Customer,Win-Back Campaign,14.92,20.64,70.79,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e790ac1a683fa57967952146ab87d325,0.0,24.01,75.99,Inactive Customer,Win-Back Campaign,12.0,16.8,75.99,Churn Risk Stage,Win Back Campaign,Special Discount Offer
e792295324dc214551396089642c31ca,259.99,23.31,76.69,VIP Customer,VIP Loyalty Benefits,12.62,16.9,76.69,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e7925fdb77dd57b021869b8a94bccee4,590.82,14.64,85.36,VIP Customer,VIP Loyalty Benefits,9.52,11.57,85.36,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
e7931edb23d9f6c6cbb441a68134fa00,159.0,16.85,83.15,VIP Customer,VIP Loyalty Benefits,9.02,12.15,83.15,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
